ID,Customer_Years,Years_Education,Salary_Invested,Area,Children,CMV,Abandoned
4776,24.0,12,2.6485343003928676,3,1,390.19,0
4777,21.0,16,2.953318077803204,3,1,404.07,0
4778,24.0,16,1.9143126177024485,2,1,-55.0,1
4779,33.0,16,2.001948738274541,1,1,377.77,1
4780,23.0,12,1.3821705426356587,4,0,263.95,0
4781,39.0,12,3.33803666184274,4,1,470.31,0
4782,38.0,16,1.6444848275066342,3,1,389.99,1
4783,38.0,12,1.2606031670247473,1,0,442.98,0
4784,27.0,16,1.6622418879056047,4,1,-19.22,0
4785,20.0,16,2.1304766912022437,4,0,493.99,0
4786,22.0,9,2.9431051108968176,4,1,50.79,0
4787,27.0,9,6.297543701024715,1,1,227.38,0
4788,22.0,16,3.8765184645286688,1,1,463.09,0
4789,19.0,12,1.770480685763889,1,1,441.97,1
4790,33.0,16,2.1802973977695164,4,1,513.88,0
4791,38.0,16,5.054815044430667,1,1,-25.0,0
4792,21.0,16,2.7358189929891643,4,1,-37.78,0
4793,22.0,12,3.6078750848608285,1,1,756.38,0
4794,32.0,16,3.8162193698949824,1,1,221.15,0
4795,35.0,9,2.1813414419178563,4,1,-153.69,0
4796,33.0,16,3.084277323264107,3,0,305.4,1
4797,22.0,12,4.5284954407294835,2,1,118.47,0
4798,36.0,16,2.059917617237009,3,1,7.78,1
4799,36.0,12,1.5724355953502984,3,0,368.51,0
4800,28.0,12,1.5246502653159673,1,1,57.46,0
4801,18.0,16,1.1740985576923078,4,0,366.54,1
4802,34.0,16,5.271647246972813,3,0,122.25,0
4803,36.0,16,7.094046591889559,4,1,524.89,0
4804,28.0,12,6.526293469041561,1,0,242.94,0
4805,22.0,16,2.2327856025039123,2,1,147.14,1
4806,28.0,12,3.3614385010577217,4,1,-12.33,0
4807,33.0,16,2.1051541051541047,3,1,436.31,0
4808,39.0,20,2.3918979409131604,1,1,-29.55,1
4809,32.0,12,1.732939828651126,1,0,10.34,0
4810,23.0,16,1.6808460356847454,1,1,-94.0,1
4811,38.0,16,5.5811187041255375,4,1,594.77,0
4812,35.0,12,6.850409257691223,3,0,728.8,0
4813,31.0,12,1.637088548910524,4,0,170.48,0
4814,33.0,20,4.925825825825825,4,1,43.9,0
4815,32.0,16,4.522560975609756,3,1,242.16,0
4816,19.0,16,1.6802284082798002,1,0,-25.0,1
4817,39.0,16,5.7196004993757805,4,0,-17.22,0
4818,29.0,20,1.978565179352581,1,1,-65.34,0
4819,28.0,16,2.4703220191470843,1,1,38.68,0
4820,19.0,16,8.58817454169894,1,1,1159.23,0
4821,28.0,12,4.029923830250272,3,1,544.78,0
4822,23.0,16,1.8919500289567304,1,0,444.75,0
4823,40.0,16,3.6545454545454557,4,1,49.46,0
4824,31.0,16,2.321602288984263,4,1,381.52,0
4825,37.0,16,1.44354018311292,3,0,54.68,0
4826,30.0,12,1.437742812742813,2,1,378.3,0
4827,21.0,16,3.8859163591635917,4,0,185.04,0
4828,37.0,16,1.9359845909811921,3,0,240.94,0
4829,28.0,16,1.3731086041722624,1,1,1.34,0
4830,41.0,16,1.596027680417004,3,1,464.43,0
4831,39.0,16,5.975155279503105,1,1,502.0,0
4832,32.0,16,2.1566597653554176,4,1,539.55,1
4833,30.0,12,2.4496822033898304,4,0,121.25,0
4834,38.0,12,3.571978913219789,1,1,-49.0,1
4835,20.0,16,8.820432357043236,4,1,200.6,1
4836,31.0,16,3.1144192396555344,3,1,-25.11,1
4837,38.0,12,2.2549897846927554,4,0,108.58,0
4838,33.0,16,1.6611177170035674,4,1,-59.89,1
4839,20.0,16,2.38863287250384,1,1,520.77,1
4840,24.0,16,1.6669594924353344,4,0,-21.11,0
4841,36.0,16,4.209811320754716,4,1,173.05,0
4842,30.0,16,2.4462770407553487,4,0,-5.22,0
4843,35.0,16,4.170457324529225,1,1,85.79,0
4844,38.0,16,2.4831849653808113,1,1,161.69,0
4845,33.0,12,4.800835291046724,4,1,6.11,0
4846,25.0,12,1.732907930720146,3,1,364.85,0
4847,31.0,16,2.95511134490619,3,1,349.96,0
4848,27.0,16,2.6034900012737228,1,1,256.83,0
4849,36.0,12,1.1436648832684824,3,0,-22.43,1
4850,27.0,9,19.97882882882883,4,1,708.26,0
4851,29.0,20,1.4212880585211547,3,1,450.21,1
4852,23.0,16,1.8245047372954348,4,1,-25.89,0
4853,22.0,9,3.5426530934343434,3,1,492.11,0
4854,42.0,16,2.982984994640943,1,1,60.57,0
4855,23.0,16,2.3311721332316298,4,1,28.12,0
4856,36.0,16,3.1927452242970595,3,1,353.63,1
4857,41.0,16,1.7576533615918988,1,1,432.32,1
4858,34.0,16,1.9528461959496444,4,0,160.47,0
4859,21.0,9,5.529771727172717,1,1,437.42,0
4860,26.0,12,2.366487083851361,3,1,129.25,0
4861,28.0,16,2.2395249221183797,2,1,320.86,1
4862,29.0,16,1.7974452554744527,1,1,-23.0,0
4863,41.0,12,2.5964192040141407,3,0,202.37,0
4864,35.0,16,3.0118186203569706,4,1,117.58,0
4865,40.0,9,2.0070551345701593,3,0,92.02,0
4866,27.0,20,2.388706140350877,4,1,449.2,0
4867,40.0,12,2.5113077679449356,2,1,524.31,0
4868,21.0,12,2.8090024330900243,4,1,330.62,0
4869,35.0,16,1.1878201950090892,1,0,-54.11,1
4870,26.0,12,1.1498881431767338,2,1,55.81,0
4871,32.0,16,1.871831151986794,1,1,523.43,0
4872,33.0,20,1.426022050539192,1,0,-25.0,0
4873,21.0,16,3.266267465069861,1,1,20.0,0
4874,35.0,12,5.399146861669714,3,1,13.23,0
4875,32.0,12,2.1345773254170197,1,1,400.99,1
4876,28.0,12,7.8671328671328675,4,0,526.1,0
4877,32.0,12,2.4246766607877714,4,1,-53.56,0
4878,20.0,9,7.590027700831024,1,1,-196.03,0
4879,31.0,16,2.3453029552583784,2,1,-29.31,1
4880,42.0,12,1.8690346414728678,1,1,425.2,1
4881,39.0,12,2.236424731182796,4,1,490.99,1
4882,35.0,12,26.13913913913914,3,1,-13.44,0
4883,37.0,12,3.2205990851409183,4,1,565.21,0
4884,41.0,16,8.135838150289016,1,0,732.35,0
4885,23.0,16,1.6051861145964033,4,0,188.61,0
4886,28.0,16,1.634747474747475,1,0,-38.89,0
4887,38.0,20,1.8146135265700483,3,1,429.54,1
4888,35.0,16,1.7596472170494517,4,0,-22.0,0
4889,33.0,12,1.786478359459726,1,1,83.92,0
4890,28.0,12,1.5885893980233605,4,0,192.37,0
4891,35.0,12,2.261653075606564,1,0,246.61,0
4892,41.0,12,4.039583333333333,1,1,432.74,0
4893,33.0,12,3.7033410138248843,4,1,141.03,0
4894,29.0,9,9.954710144927537,3,1,-100.68,0
4895,23.0,12,4.47,4,1,-119.24,0
4896,27.0,12,1.5751796237991444,4,0,206.03,0
4897,22.0,9,5.226950354609929,4,1,592.8,0
4898,30.0,12,2.530805687203791,1,1,281.28,0
4899,20.0,16,1.439112487100103,4,0,416.43,0
4900,30.0,12,2.066432657306292,3,1,368.63,1
4901,35.0,20,1.5453742937853108,3,0,107.57,0
4902,23.0,12,1.8312027890761184,4,0,338.73,0
4903,32.0,16,1.7115471357690568,4,1,-42.78,0
4904,26.0,16,1.373716674946183,4,0,-26.9,0
4905,38.0,12,2.302801872504475,1,1,-26.78,0
4906,35.0,12,2.0729613733905574,4,1,394.64,1
4907,38.0,12,9.813915857605178,4,0,974.18,0
4908,38.0,12,2.5869021339220013,4,1,87.12,0
4909,42.0,20,2.729098211025922,3,1,401.86,0
4910,35.0,16,2.160061896135266,4,1,227.63,1
4911,23.0,16,1.8230452674897117,4,1,524.45,0
4912,21.0,16,1.7109530583214794,4,1,450.42,0
4913,32.0,16,2.229591114883984,1,1,386.85,0
4914,22.0,16,1.5431284280244233,3,0,356.3,0
4915,27.0,12,2.351065891472868,1,0,567.67,0
4916,36.0,16,1.4339226608541211,1,0,196.49,0
4917,33.0,16,1.784339381251454,1,1,-57.45,0
4918,35.0,16,1.9402232625135036,3,1,46.23,0
4919,20.0,16,1.3718820861678005,4,0,-24.0,0
4920,22.0,16,1.966728091728092,4,1,442.45,1
4921,35.0,16,2.2282176028306058,1,1,471.43,0
4922,34.0,16,3.7721953188054886,3,1,350.18,0
4923,21.0,16,2.573856647657385,2,1,794.59,0
4924,39.0,16,1.968583708555055,4,0,476.44,1
4925,33.0,12,1.5945479641131817,2,0,350.63,0
4926,27.0,12,3.8537934085379337,1,1,59.92,0
4927,40.0,16,1.1777144934561319,4,0,463.1,1
4928,20.0,20,1.657035975803884,4,1,317.52,0
4929,32.0,16,1.4798842461885937,1,0,375.52,0
4930,36.0,16,1.9956409208554693,4,1,-34.0,1
4931,26.0,16,2.646649869354236,4,1,-34.89,1
4932,30.0,16,1.9990075290896647,4,1,-60.44,1
4933,30.0,12,3.526504941599281,4,0,806.95,0
4934,34.0,16,1.6362694300518135,4,0,206.6,0
4935,28.0,12,2.0898473483353075,4,1,35.57,1
4936,28.0,12,2.750847980265186,1,1,314.51,0
4937,20.0,20,1.3823911630929175,1,0,138.48,0
4938,23.0,12,1.7345918455305576,4,1,153.81,1
4939,26.0,12,2.3542838724800745,4,1,585.88,0
4940,37.0,16,3.5154320987654324,4,1,316.84,0
4941,37.0,12,3.09478021978022,1,1,194.5,0
4942,22.0,16,4.252769385699899,3,1,27.23,0
4943,33.0,12,4.167752836109099,1,1,367.85,0
4944,33.0,16,6.448545861297539,4,1,637.13,0
4945,37.0,20,2.167449704854837,4,1,84.79,0
4946,20.0,16,2.0198508318990243,4,1,-25.0,0
4947,26.0,16,2.0854560394412487,1,1,35.01,0
4948,32.0,16,1.9398048279404212,4,0,-25.0,0
4949,37.0,12,2.480579492943674,4,0,189.04,0
4950,29.0,16,5.995951417004048,3,1,470.64,0
4951,39.0,9,1.965237249429079,2,0,216.6,0
4952,38.0,16,1.832595302271852,1,1,-111.21,1
4953,33.0,12,10.557934508816121,4,1,578.55,0
4954,26.0,12,2.9820047090480997,1,1,370.29,0
4955,21.0,12,4.643057784911718,1,1,332.17,1
4956,41.0,12,3.228590078328982,4,1,162.49,0
4957,37.0,12,11.770353302611367,3,0,187.26,0
4958,18.0,16,1.7061459395174994,4,0,144.03,0
4959,38.0,16,1.9509300048947624,4,1,564.22,0
4960,36.0,12,1.4161275415896488,4,1,387.09,0
4961,33.0,16,2.69253300330033,3,1,-32.89,0
4962,32.0,12,2.6923423423423425,3,1,103.13,0
4963,26.0,12,2.50359623015873,3,1,-42.0,1
4964,27.0,16,2.624279416751441,3,1,376.41,0
4965,30.0,12,2.187295597484277,1,1,594.77,1
4966,31.0,16,1.3257357436031787,3,0,35.58,0
4967,28.0,12,2.4041904309252216,4,1,-71.22,0
4968,35.0,16,5.461086637298091,4,1,130.69,0
4969,27.0,12,2.8600686498855836,1,1,-71.56,1
4970,23.0,12,2.1318542568542567,3,0,305.62,0
4971,25.0,12,5.943437273386511,1,1,628.01,0
4972,25.0,9,1.3220060740375934,4,0,-18.22,0
4973,40.0,9,2.0543751427918666,4,0,386.08,0
4974,27.0,9,7.079943502824859,3,1,854.94,0
4975,19.0,12,2.334783895796329,1,0,384.41,0
4976,33.0,12,1.836695850780358,1,1,-125.68,1
4977,28.0,12,1.5920041536863967,4,1,57.35,0
4978,22.0,9,3.854714064914993,1,1,202.49,0
4979,23.0,16,9.211165935672513,1,1,-30.67,0
4980,21.0,16,2.796508456082924,1,1,-25.89,0
4981,35.0,12,1.6554293991215774,4,0,234.5,0
4982,26.0,12,1.71398891966759,2,1,-77.89,1
4983,22.0,12,2.4738280126545873,2,1,88.9,0
4984,20.0,20,2.607655293088363,4,1,-37.44,1
4985,21.0,16,2.1606548989511385,4,1,543.44,0
4986,34.0,16,3.728415439309294,1,1,377.53,0
4987,40.0,9,3.4694940476190474,4,1,-25.0,0
4988,30.0,16,2.0618201844967645,2,1,-3.44,1
4989,20.0,16,1.6001456001456003,4,0,17.23,0
4990,21.0,9,2.1592587765033024,4,1,424.85,0
4991,21.0,16,1.9526985867446394,1,1,560.77,1
4992,23.0,12,2.283214375156524,4,1,466.42,0
4993,33.0,16,2.7673432293244473,4,1,533.21,0
4994,19.0,20,2.242268719568364,3,1,58.45,1
4995,32.0,12,14.855200945626478,4,1,79.13,0
4996,33.0,12,3.8000295377344564,4,1,263.72,0
4997,25.0,12,1.9449525745257452,4,1,529.1,0
4998,41.0,16,3.817296269897838,1,1,-49.67,0
4999,39.0,12,2.2732454179704957,1,1,395.86,1
5000,31.0,16,3.7870426216324886,3,1,-61.45,0
5001,34.0,16,2.056731700567317,1,1,-5.66,1
5002,37.0,16,5.15625,3,1,284.28,0
5003,27.0,12,1.3700045156920297,4,1,370.18,0
5004,30.0,16,1.7941707505803457,2,0,296.18,0
5005,28.0,12,2.3183374660526623,1,0,162.59,0
5006,22.0,16,1.9725390359809913,4,1,-64.0,1
5007,20.0,9,2.818005952380952,3,1,376.66,1
5008,35.0,16,3.3921007441327986,4,1,374.95,0
5009,29.0,9,5.024122807017544,4,1,141.7,0
5010,39.0,9,1.8980012548176033,4,0,-89.9,0
5011,31.0,12,10.564416567104738,2,0,-66.34,0
5012,24.0,16,1.712736443883985,4,0,188.93,0
5013,22.0,16,1.9985452429444284,1,0,640.25,1
5014,28.0,16,2.0234059725585145,3,1,378.41,1
5015,26.0,12,4.046335986936109,4,1,213.26,0
5016,32.0,9,12.466315789473684,3,0,1074.88,0
5017,39.0,16,1.8668827660723937,1,1,327.07,0
5018,30.0,16,1.4912787749721124,4,0,218.5,1
5019,24.0,16,3.763977465986395,4,1,52.0,0
5020,24.0,16,2.271373249925529,3,1,337.74,1
5021,26.0,9,2.2466154048370135,2,1,279.5,0
5022,27.0,16,8.834148329258355,4,1,541.1,0
5023,42.0,16,2.3956043956043955,1,1,453.87,0
5024,24.0,12,1.9727192625728613,1,1,-73.44,1
5025,34.0,12,2.1563788901387326,1,0,134.03,0
5026,32.0,16,3.148067894546768,4,1,-25.0,0
5027,34.0,16,2.760405156537753,1,1,-20.55,0
5028,30.0,16,2.3403744599135865,3,1,419.44,1
5029,37.0,16,1.2984081729626988,1,0,335.97,0
5030,21.0,12,5.892462638076673,4,0,119.48,0
5031,29.0,12,3.3027613412228796,1,1,33.01,0
5032,38.0,16,1.4373219373219372,4,0,325.62,0
5033,39.0,9,2.5448071479122434,1,1,41.82,1
5034,18.0,12,8.975622106481481,4,1,122.03,0
5035,36.0,16,1.5762453828491567,4,0,298.17,0
5036,32.0,16,2.4975172192855997,4,1,50.13,0
5037,34.0,9,2.388949871935602,3,1,282.5,0
5038,25.0,12,5.266542404473438,1,1,127.25,0
5039,23.0,16,1.3382261778250086,1,1,-30.22,0
5040,22.0,12,3.413793103448276,4,1,262.49,0
5041,40.0,12,1.7873581847649918,1,0,380.3,0
5042,32.0,16,2.225074304242097,3,1,494.78,0
5043,34.0,12,3.952945217241971,2,1,3.56,0
5044,32.0,16,5.473365836041893,2,1,207.82,0
5045,38.0,16,1.6686879018118062,2,1,-42.78,0
5046,29.0,16,6.3218170185540625,4,1,-66.34,0
5047,40.0,16,3.509102322661644,4,1,345.52,0
5048,21.0,16,2.662091812588736,2,1,-10.33,1
5049,34.0,12,2.1427817366059645,4,0,817.7,0
5050,32.0,12,1.693779222260235,4,1,527.77,1
5051,31.0,16,3.3912370482688905,3,1,934.51,0
5052,35.0,16,2.952995696789143,1,1,505.2,0
5053,35.0,16,1.6969611440398904,3,1,481.44,0
5054,33.0,12,5.26652628892292,2,1,172.7,0
5055,23.0,16,1.867504488330341,4,1,505.88,0
5056,23.0,12,4.536181818181817,4,1,7.45,0
5057,26.0,9,2.672299027137737,4,1,237.93,0
5058,40.0,12,1.9600414664027899,1,1,255.72,0
5059,22.0,16,3.192080378250591,4,1,-20.22,1
5060,23.0,16,1.4914427860696517,3,0,390.86,0
5061,26.0,16,1.6212121212121213,2,0,98.7,1
5062,25.0,12,2.1541425818882467,1,1,-85.23,1
5063,40.0,12,1.317373687257091,1,1,102.25,0
5064,42.0,9,3.180057161003494,1,0,754.6,0
5065,19.0,9,13.235924932975873,4,0,1008.74,0
5066,33.0,16,2.7457090150786017,1,1,304.84,0
5067,41.0,12,5.597372929754426,4,1,216.27,0
5068,19.0,12,7.070507308684437,4,0,611.8,0
5069,20.0,12,1.7740643093465673,1,1,0.56,0
5070,21.0,12,1.9426690604428483,4,1,444.2,0
5071,24.0,12,5.592739798622151,3,1,-25.0,0
5072,37.0,20,1.8848904267589388,4,1,32.46,0
5073,22.0,16,4.2641780330222545,1,1,256.61,0
5074,24.0,16,1.9428482048320337,4,1,252.05,0
5075,20.0,9,4.056394763343404,4,1,338.63,0
5076,25.0,16,5.6871794871794865,4,1,183.15,0
5077,24.0,12,5.421361502347418,4,1,100.58,0
5078,20.0,16,1.4594829895526387,2,0,-81.01,0
5079,37.0,12,2.582635866532753,4,0,4.45,0
5080,28.0,16,2.383979103178058,1,1,-36.0,0
5081,35.0,9,2.5421955806299956,1,1,381.52,0
5082,27.0,9,7.615042674253202,1,1,627.91,0
5083,30.0,12,1.4976879774829113,4,1,421.97,0
5084,34.0,12,9.721811713191023,1,1,301.51,1
5086,20.0,16,2.3392895819796404,4,1,334.96,0
5087,24.0,16,2.3872376339351242,4,1,468.43,0
5088,39.0,16,1.2690124858115777,1,0,157.37,0
5089,36.0,12,2.125645484244915,4,1,-1.44,0
5090,36.0,12,3.4406504065040644,1,1,275.39,0
5091,26.0,12,1.722308399402505,4,1,206.5,0
5092,40.0,12,1.7434950773558369,2,1,-27.0,1
5093,34.0,16,5.515415939499708,1,1,70.35,0
5094,33.0,20,1.988075521695926,1,1,122.13,0
5095,34.0,16,1.598740157480315,4,1,417.64,0
5096,22.0,16,3.9894114411441146,3,1,206.51,1
5097,39.0,20,2.7240892765520774,1,1,472.54,1
5098,34.0,12,2.675330431979368,4,1,481.0,1
5099,31.0,16,1.9055997349237908,1,1,440.1,1
5100,24.0,16,1.284183880113406,4,0,328.18,0
5101,40.0,16,4.337618316705039,4,1,58.9,1
5102,28.0,16,2.1133789349808767,1,1,-37.66,1
5103,28.0,12,4.541116974494284,4,1,708.04,0
5104,37.0,9,2.009367396593674,4,1,546.55,0
5105,38.0,12,2.582830892908412,4,1,-25.0,0
5106,35.0,16,1.707749524303754,4,0,102.47,0
5107,33.0,16,3.144501718213059,4,1,358.96,0
5108,35.0,16,1.8951833073322932,3,1,417.43,1
5109,21.0,16,3.9121114683815654,2,1,373.53,1
5110,30.0,16,1.4191956575376263,4,0,-12.33,0
5111,39.0,9,5.752919483712354,2,1,133.14,0
5112,28.0,9,9.465945512820511,1,1,28.79,0
5113,36.0,20,6.370631720430107,1,1,497.54,1
5114,33.0,9,5.3462136929460575,4,1,-89.68,0
5115,35.0,16,2.0159976730657356,4,0,-39.89,0
5116,26.0,16,2.2200647249190935,3,1,-24.11,0
5117,34.0,9,2.0468646864686466,4,0,-61.45,0
5118,30.0,16,3.789737501648859,4,1,819.7,0
5119,28.0,16,7.636225266362253,3,1,423.21,0
5120,35.0,12,3.2145823719427784,3,1,389.62,0
5121,25.0,12,2.097913211719182,4,1,434.87,1
5122,28.0,12,11.339285714285715,4,1,774.16,0
5123,28.0,12,2.3545028035244306,4,1,216.49,0
5124,39.0,12,3.581818181818182,1,1,-202.12,1
5125,33.0,16,2.221852333008553,3,1,354.96,0
5126,21.0,16,1.3894106813996316,2,1,496.1,0
5127,26.0,9,5.622277024249897,1,1,-139.8,0
5128,29.0,9,3.0265324794144557,3,0,2.34,0
5130,23.0,12,7.3082321187584345,4,0,111.47,0
5131,22.0,16,2.231676369607404,3,1,32.92,1
5132,25.0,16,1.763942028985507,4,1,382.3,0
5133,33.0,12,13.996300406955234,4,1,41.68,0
5134,38.0,16,1.5946928389676485,3,0,14.34,0
5135,41.0,16,2.38028396256857,4,1,318.29,0
5136,22.0,12,3.2926978307363277,1,1,667.46,0
5137,37.0,9,29.227555555555558,1,1,945.84,0
5138,33.0,16,3.9163522012578618,4,1,513.2,0
5139,22.0,12,1.3430905917816913,4,0,126.25,0
5140,28.0,16,3.5318640955004588,1,1,7.67,0
5141,27.0,12,5.401009405827024,3,1,31.9,0
5142,24.0,16,2.0436519190773303,3,0,-47.56,0
5143,24.0,16,1.7675840978593271,3,0,-27.78,0
5144,32.0,16,2.861030126336249,2,1,-43.0,1
5145,33.0,20,2.4869281045751634,4,0,96.01,0
5146,34.0,9,1.3321225668249976,1,0,-209.58,0
5147,25.0,9,8.641360221431396,4,1,-247.04,0
5148,26.0,12,1.7616455421947785,4,1,473.67,1
5149,40.0,9,3.947056574923548,4,1,-136.02,0
5150,39.0,16,10.987333333333334,4,1,-132.68,0
5151,25.0,16,3.2758064516129024,1,1,303.4,1
5152,31.0,16,1.3329106433341786,4,0,233.16,0
5153,30.0,16,2.074344636844637,4,0,358.96,0
5154,39.0,16,3.810412777432068,4,1,535.1,0
5155,23.0,16,1.1263483293870034,2,0,16.34,0
5156,37.0,12,2.0054748368077493,1,1,460.87,0
5157,36.0,9,3.037053182214472,4,1,270.05,0
5158,19.0,16,1.6008703761268264,4,1,267.17,0
5159,34.0,16,2.822570373200866,1,1,52.57,0
5160,27.0,16,2.4435261707988976,4,1,415.52,0
5161,21.0,16,2.685942642219088,1,1,72.34,1
5162,23.0,16,1.0533767899123745,4,0,6.45,0
5163,38.0,16,1.4499953025178502,2,0,326.51,0
5164,26.0,16,5.372170542635659,4,1,302.62,0
5165,34.0,12,1.7136892270024486,1,0,14.23,0
5166,30.0,12,1.6192696192696192,1,0,206.71,0
5167,19.0,16,1.9501163950781508,1,1,-8.44,0
5168,33.0,16,3.701880035810206,2,1,311.95,0
5169,30.0,12,2.245955571652783,4,1,505.2,0
5170,26.0,12,6.228873239436619,4,1,133.37,0
5171,28.0,16,2.7448167791706846,1,1,98.58,0
5172,40.0,16,2.5266344673106533,1,1,139.14,0
5173,29.0,12,2.1080458196422054,4,0,339.95,0
5174,26.0,9,2.6650267847381652,2,0,569.9,1
5175,34.0,12,2.875255623721882,4,1,660.9,0
5176,29.0,12,1.7647757144068514,4,0,191.93,0
5177,42.0,16,2.257776331018518,1,1,40.57,1
5178,22.0,16,1.8944251319685852,3,1,-31.0,0
5179,25.0,9,1.558145927036482,1,1,115.81,0
5180,37.0,16,1.8418437072928315,1,1,-143.33,1
5181,36.0,20,2.235724482512491,4,1,401.08,0
5182,34.0,16,2.1511287012606273,3,1,-90.89,1
5183,42.0,9,9.598885793871865,1,0,261.38,0
5184,31.0,12,7.0657788539144475,4,1,-63.34,0
5185,41.0,16,1.5832378332951331,4,0,38.12,0
5186,22.0,16,2.1646397279979075,1,1,440.64,0
5187,23.0,16,2.488787417554541,1,1,422.98,0
5188,36.0,16,2.0006680026720107,1,1,-142.0,1
5189,35.0,16,4.751428571428572,4,1,-25.0,0
5190,27.0,16,1.8286705703751898,2,1,-33.78,0
5191,23.0,16,2.3025493025493025,1,0,-25.0,0
5192,35.0,9,1.5094665788607178,4,1,192.4,1
5193,29.0,16,2.3814557868076203,4,1,-19.11,0
5194,31.0,16,2.377645748236168,1,1,445.75,0
5195,37.0,16,1.9399300349825084,2,1,257.83,1
5196,40.0,12,2.526383677298311,1,0,305.84,0
5197,33.0,16,3.6806738595494983,4,1,598.77,0
5198,33.0,16,1.3030464991982893,3,1,-25.0,0
5199,30.0,20,1.5787811809283232,3,1,469.1,1
5200,23.0,9,20.46503623188406,3,1,670.7,0
5201,42.0,12,1.8183559735283874,4,0,144.59,0
5202,37.0,12,5.575941422594142,4,1,291.39,0
5203,38.0,16,4.303886072894039,4,1,143.58,0
5204,35.0,12,8.053688682889145,4,1,354.74,0
5205,36.0,12,4.208840775823184,4,1,88.69,0
5206,22.0,16,4.048281678262703,1,1,373.08,0
5207,29.0,16,1.9928528373374665,2,0,-10.11,0
5208,24.0,16,2.392847134650413,2,1,492.54,0
5209,29.0,12,2.966883821932682,2,1,304.96,0
5210,39.0,12,1.9798590130916414,4,1,449.87,0
5211,41.0,12,1.8710865561694288,4,1,501.32,0
5213,31.0,12,3.321627326808674,1,1,6.56,0
5214,41.0,16,1.4865683166707306,2,1,345.96,0
5215,20.0,12,2.170959524483442,3,1,267.39,0
5216,28.0,9,4.919799008091882,1,0,366.62,0
5217,38.0,16,2.8455424783549783,1,1,659.01,0
5218,26.0,16,2.3378320479862897,1,0,336.39,0
5219,24.0,16,5.865570599613153,4,1,151.81,0
5220,39.0,12,1.8265550239234447,4,1,-43.89,1
5221,33.0,12,11.943939393939393,1,1,306.95,0
5222,33.0,9,26.133912655971475,4,1,665.35,0
5223,23.0,16,1.6016047950502705,4,0,63.35,0
5224,41.0,9,6.928849902534112,4,1,979.97,0
5225,28.0,16,1.6686465082793374,2,1,173.69,0
5226,37.0,12,4.192111506524317,3,1,40.9,0
5227,40.0,12,2.5833044282576014,2,1,497.65,0
5228,27.0,16,1.3786295005807203,4,0,76.14,0
5229,19.0,16,7.181224489795918,1,1,721.47,1
5230,40.0,12,7.381,1,1,173.15,0
5231,27.0,12,1.6199405604302293,3,1,-40.56,0
5232,30.0,16,1.9358830146231722,3,1,471.54,1
5233,24.0,9,2.9967637540453076,3,1,78.35,0
5234,37.0,16,3.0771094640820986,1,1,-29.22,1
5235,35.0,12,1.6630156991602771,4,1,119.58,0
5236,31.0,9,1.597696563464198,4,0,-29.0,0
5237,23.0,16,1.6452627477176578,4,1,-92.22,1
5238,32.0,20,4.051431344007763,4,1,-37.89,0
5239,22.0,16,2.2531984424975664,3,1,32.0,0
5240,24.0,16,2.9503049874416933,3,1,279.61,0
5241,20.0,16,2.212403566776876,3,1,682.58,0
5242,34.0,12,2.545138888888889,4,1,-48.56,0
5243,40.0,16,3.499120492524186,4,1,412.19,0
5244,26.0,9,4.875677930746767,1,1,211.49,0
5245,34.0,16,1.6302961521833117,1,0,34.46,1
5246,31.0,9,2.6269065981148243,1,1,-53.78,0
5247,27.0,12,1.9392883801940781,4,0,510.76,0
5248,25.0,16,2.6543148880105405,3,1,8.12,0
5249,31.0,16,6.2835618394744355,3,1,418.98,0
5250,24.0,20,1.907038512616202,1,0,21.34,0
5251,27.0,16,2.10359206724455,4,1,-27.22,1
5252,40.0,16,1.1771700356718193,3,1,-96.45,1
5253,41.0,16,1.6595145210229736,4,0,421.31,0
5254,29.0,16,2.671560556165386,1,1,35.26,1
5255,38.0,16,1.417953667953668,1,0,357.18,0
5256,30.0,16,2.389080743298799,3,1,-10.22,0
5257,24.0,12,1.796336014298481,2,1,201.38,0
5258,40.0,9,9.340635738831613,4,1,-56.89,0
5259,25.0,16,4.659530900967982,3,1,590.46,0
5260,20.0,12,6.808302808302807,2,1,595.66,0
5261,31.0,12,1.799290616084509,1,1,706.25,0
5262,27.0,9,2.2263806579060383,1,0,644.8,0
5263,35.0,16,1.3469108121574487,1,0,64.68,1
5264,22.0,12,2.3965396539653963,3,0,140.81,0
5265,38.0,16,5.673635307781649,1,1,-47.56,0
5266,28.0,16,9.565217391304348,1,1,795.5,0
5267,26.0,12,4.7148987298317895,4,1,743.03,0
5268,32.0,16,1.9761510433918514,4,1,199.83,0
5269,26.0,16,1.9550296195033037,3,0,44.45,0
5270,23.0,16,1.6297172468176184,4,1,-45.1,0
5271,25.0,16,2.7254965110037572,1,0,-173.14,0
5272,24.0,9,2.1400204277817836,4,1,394.2,0
5273,28.0,16,1.8181246066708623,4,0,458.66,1
5274,33.0,12,3.3740419008686766,2,1,655.45,0
5275,28.0,16,1.4694162183701933,4,0,321.53,1
5276,29.0,12,3.693662777396477,1,1,-27.88,0
5277,18.0,12,9.595856873822974,1,0,-135.02,0
5278,28.0,16,2.6664731382566953,4,1,110.03,0
5279,24.0,12,2.469754016064257,3,0,-17.33,0
5280,40.0,16,1.3527777777777776,4,0,14.68,0
5281,37.0,16,2.1243910360506657,2,0,199.37,0
